mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0006313323974609375,0.00013742906852611997,0.00041370391845703126,9.670692543163762e-05,4,3,"{'max_depth': 4, 'min_samples_split': 3}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0004985332489013672,3.839146228428481e-05,0.00037627220153808595,4.544395712883856e-05,4,4,"{'max_depth': 4, 'min_samples_split': 4}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0004710674285888672,7.232222362383578e-06,0.0003625392913818359,1.113044566951384e-05,4,5,"{'max_depth': 4, 'min_samples_split': 5}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.000499105453491211,5.9603042581005276e-05,0.00036687850952148436,1.7576737688539847e-05,4,6,"{'max_depth': 4, 'min_samples_split': 6}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.00047483444213867185,1.595631369754034e-05,0.0003931999206542969,4.530740970543407e-05,4,7,"{'max_depth': 4, 'min_samples_split': 7}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0004758358001708984,1.5098053006227586e-05,0.00035600662231445314,8.271990926487181e-06,4,8,"{'max_depth': 4, 'min_samples_split': 8}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0004987239837646485,2.989065431257158e-05,0.0003921985626220703,5.4463278984374167e-05,4,9,"{'max_depth': 4, 'min_samples_split': 9}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0006264209747314453,0.00020147301578988193,0.0004922866821289063,0.00015718851395901868,4,10,"{'max_depth': 4, 'min_samples_split': 10}",0.7666666666666667,0.8,0.8333333333333334,0.9333333333333333,0.8666666666666667,0.8400000000000002,0.0573488351136175,415
0.0004907608032226563,1.5467174478693615e-05,0.0003573894500732422,9.68695596435856e-06,5,2,"{'max_depth': 5, 'min_samples_split': 2}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0004961013793945313,2.0195841006432175e-05,0.00037302970886230467,3.470136348283571e-05,5,3,"{'max_depth': 5, 'min_samples_split': 3}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0005827903747558594,0.00013027472164871045,0.0003644466400146484,3.033508932419404e-05,5,4,"{'max_depth': 5, 'min_samples_split': 4}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0005148887634277344,3.6921362905577254e-05,0.0003623485565185547,1.1839012986318832e-05,5,5,"{'max_depth': 5, 'min_samples_split': 5}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0004902839660644531,2.0747951339099806e-05,0.00036678314208984377,3.6084508202464664e-05,5,6,"{'max_depth': 5, 'min_samples_split': 6}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0004895210266113281,1.1114909483001906e-05,0.00036292076110839845,1.8340820875787846e-05,5,7,"{'max_depth': 5, 'min_samples_split': 7}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0005168914794921875,3.20422507240661e-05,0.00036497116088867186,1.583242984369856e-05,5,8,"{'max_depth': 5, 'min_samples_split': 8}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0004937171936035157,1.667185280071848e-05,0.0003556728363037109,9.178836620113423e-06,5,9,"{'max_depth': 5, 'min_samples_split': 9}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0004961490631103516,1.7852441874118463e-05,0.0003521442413330078,2.5005551532987393e-06,5,10,"{'max_depth': 5, 'min_samples_split': 10}",0.7833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9366666666666668,0.0784573486395988,406
0.0005430221557617187,8.810598509119679e-05,0.0003845691680908203,2.9823105241260353e-05,6,2,"{'max_depth': 6, 'min_samples_split': 2}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0005819797515869141,8.705471706975868e-05,0.0003734588623046875,3.5471877418432255e-05,6,3,"{'max_depth': 6, 'min_samples_split': 3}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0005125522613525391,2.829794524560029e-05,0.0003582954406738281,9.06291710858668e-06,6,4,"{'max_depth': 6, 'min_samples_split': 4}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0006827831268310547,0.00016831253437383386,0.000426483154296875,8.634695448618031e-05,6,5,"{'max_depth': 6, 'min_samples_split': 5}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0005190849304199218,1.697727793077732e-05,0.0003586292266845703,1.135373205407746e-05,6,6,"{'max_depth': 6, 'min_samples_split': 6}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0004940986633300781,1.670468847133825e-05,0.0003749847412109375,3.5632213005579764e-06,6,7,"{'max_depth': 6, 'min_samples_split': 7}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0005390644073486328,7.066205426346856e-05,0.0004023075103759766,5.8300748210347304e-05,6,8,"{'max_depth': 6, 'min_samples_split': 8}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.000533151626586914,6.10601850689946e-05,0.0003710269927978516,1.32371918941886e-05,6,9,"{'max_depth': 6, 'min_samples_split': 9}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0005176067352294922,2.1715208161602296e-05,0.00036439895629882815,1.1912915397359612e-05,6,10,"{'max_depth': 6, 'min_samples_split': 10}",0.9833333333333333,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9766666666666668,0.016996731711975955,397
0.0006066322326660156,0.00012872471456284695,0.000395965576171875,3.7053775742067505e-05,7,2,"{'max_depth': 7, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0006523609161376953,0.00014138534536005403,0.00048775672912597655,0.00010681273681087671,7,3,"{'max_depth': 7, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0006457328796386719,0.0001070964580482423,0.0004748821258544922,4.4434059777278723e-05,7,4,"{'max_depth': 7, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005791187286376953,4.0196552245617975e-05,0.0004307746887207031,2.6185003594540214e-05,7,5,"{'max_depth': 7, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005527019500732421,2.795396582495538e-05,0.0003890514373779297,1.2487672383834638e-05,7,6,"{'max_depth': 7, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005619525909423828,3.514098986510963e-05,0.00043215751647949217,8.82466490971813e-05,7,7,"{'max_depth': 7, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005057811737060547,1.0406199434308076e-05,0.0003659248352050781,1.0255214275650828e-05,7,8,"{'max_depth': 7, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004962444305419922,1.5158322514576361e-05,0.0003902435302734375,1.2962079452465253e-05,7,9,"{'max_depth': 7, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005164146423339844,1.556272595280566e-05,0.0004086494445800781,5.161638346500142e-05,7,10,"{'max_depth': 7, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000496816635131836,1.6138947926281937e-05,0.000372314453125,9.448838415357704e-06,8,2,"{'max_depth': 8, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004967689514160156,1.7150633486081253e-05,0.00036220550537109376,9.955967058639887e-06,8,3,"{'max_depth': 8, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005588054656982422,0.00011517827589963402,0.0004112720489501953,4.048148084028061e-05,8,4,"{'max_depth': 8, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005058765411376954,1.8640247004581794e-05,0.0003718852996826172,7.755606494772192e-06,8,5,"{'max_depth': 8, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005224227905273437,2.39091876143638e-05,0.0003592967987060547,8.572465917298978e-06,8,6,"{'max_depth': 8, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005338668823242187,6.347478149969124e-05,0.0003566741943359375,6.099043638351243e-06,8,7,"{'max_depth': 8, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004962921142578125,2.5313541774850453e-05,0.00037975311279296874,1.2841358354101394e-05,8,8,"{'max_depth': 8, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004998683929443359,1.9130977769417666e-05,0.00036993026733398435,1.7105498764458103e-05,8,9,"{'max_depth': 8, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004917621612548828,1.2775854830643568e-05,0.00038709640502929685,1.6540545599037033e-05,8,10,"{'max_depth': 8, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005045890808105469,8.756942718779451e-06,0.0003717899322509766,2.2540632648584393e-05,9,2,"{'max_depth': 9, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004984855651855469,2.8699259517844386e-05,0.0004057884216308594,5.515874501025099e-05,9,3,"{'max_depth': 9, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005080699920654297,1.6000711188852803e-05,0.00037064552307128904,1.3588269458633467e-05,9,4,"{'max_depth': 9, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000511932373046875,2.2567247355509904e-05,0.00040454864501953124,5.745252597890208e-05,9,5,"{'max_depth': 9, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004986763000488281,1.9568109562932477e-05,0.00040225982666015626,7.343406800206236e-05,9,6,"{'max_depth': 9, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000524139404296875,1.783434718823539e-05,0.0003627777099609375,9.936764679611667e-06,9,7,"{'max_depth': 9, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000538778305053711,5.953620796455806e-05,0.00037517547607421873,1.6939870744190626e-05,9,8,"{'max_depth': 9, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005127906799316407,2.233787424324863e-05,0.0003807544708251953,3.293043076383008e-05,9,9,"{'max_depth': 9, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004915237426757812,8.74525068091736e-06,0.00037980079650878906,9.966923236443034e-06,9,10,"{'max_depth': 9, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005076408386230468,8.271990926487181e-06,0.00039844512939453126,5.2435265357788255e-05,10,2,"{'max_depth': 10, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000519704818725586,3.327195979466015e-05,0.00038504600524902344,3.6808925474654584e-05,10,3,"{'max_depth': 10, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004999160766601563,2.262359914712363e-05,0.0003462791442871094,6.055268689494761e-06,10,4,"{'max_depth': 10, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000545501708984375,5.134564274986468e-05,0.0003771781921386719,5.640582508136551e-05,10,5,"{'max_depth': 10, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004820823669433594,1.6614200010475488e-05,0.000356292724609375,1.1539656266981407e-05,10,6,"{'max_depth': 10, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.00048527717590332033,1.3547211368793181e-05,0.00036892890930175783,2.5706609176653227e-05,10,7,"{'max_depth': 10, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004859447479248047,1.6545218729685167e-05,0.0003535747528076172,1.7711788729798786e-05,10,8,"{'max_depth': 10, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0006734848022460938,0.0002381468846060979,0.0003928661346435547,5.0060271635421084e-05,10,9,"{'max_depth': 10, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005046844482421875,1.8205190586013452e-05,0.0003551959991455078,8.880443997387214e-06,10,10,"{'max_depth': 10, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004822254180908203,1.3166751025915493e-05,0.0003455162048339844,6.975526255763909e-07,11,2,"{'max_depth': 11, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005191802978515625,8.255807137772469e-05,0.0003925323486328125,7.267983812803723e-05,11,3,"{'max_depth': 11, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004985332489013672,2.2326471030465106e-05,0.0003483295440673828,6.377864104603846e-06,11,4,"{'max_depth': 11, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004978656768798828,2.4332902535480515e-05,0.00036687850952148436,3.327537651556966e-05,11,5,"{'max_depth': 11, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005424022674560547,6.241669081593386e-05,0.0003920078277587891,6.455755274444102e-05,11,6,"{'max_depth': 11, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.00048317909240722654,1.622480035258235e-05,0.0003673553466796875,2.694083525671316e-05,11,7,"{'max_depth': 11, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004955291748046875,1.7600782307738085e-05,0.00036864280700683595,2.7129226767256297e-05,11,8,"{'max_depth': 11, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005703449249267578,0.0001336680447904955,0.00036101341247558595,1.6552088583878714e-05,11,9,"{'max_depth': 11, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004969596862792969,2.309073783938836e-05,0.00037994384765625,4.371964898837264e-05,11,10,"{'max_depth': 11, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.00047736167907714845,1.1188311010984499e-05,0.0003619194030761719,9.516456006783163e-06,12,2,"{'max_depth': 12, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005642890930175782,0.00015937217564156902,0.00035262107849121094,9.997673115522672e-06,12,3,"{'max_depth': 12, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005132198333740234,2.436054592901846e-05,0.0003539085388183594,8.165758021181024e-06,12,4,"{'max_depth': 12, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004961967468261718,1.1605279958365677e-05,0.00035028457641601564,1.5553957395839778e-06,12,5,"{'max_depth': 12, 'min_samples_split': 5}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005275249481201172,4.518081770449967e-05,0.0003987789154052734,6.347428000225304e-05,12,6,"{'max_depth': 12, 'min_samples_split': 6}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000495290756225586,1.82838294691557e-05,0.00035877227783203124,9.301869621380829e-06,12,7,"{'max_depth': 12, 'min_samples_split': 7}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004917621612548828,8.643257187173614e-06,0.0003602027893066406,1.8342680352128698e-05,12,8,"{'max_depth': 12, 'min_samples_split': 8}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0005089759826660157,3.519025921350243e-05,0.0004257678985595703,0.0001357341407148509,12,9,"{'max_depth': 12, 'min_samples_split': 9}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004983901977539063,2.3009356973252166e-05,0.0003748893737792969,1.7300451190834677e-05,12,10,"{'max_depth': 12, 'min_samples_split': 10}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.0004863739013671875,1.3404977273490108e-05,0.0003612518310546875,1.4430450683119e-05,13,2,"{'max_depth': 13, 'min_samples_split': 2}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000547027587890625,9.516439281889719e-05,0.00039224624633789064,5.6075603781762307e-05,13,3,"{'max_depth': 13, 'min_samples_split': 3}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
0.000492095947265625,2.48001167754094e-05,0.0003525257110595703,6.287383176851902e-06,13,4,"{'max_depth': 13, 'min_samples_split': 4}",1.0,1.0,0.9666666666666667,0.95,0.9833333333333333,0.9800000000000001,0.01943650631615101,1
